ID_OSM,Tên đường,Loại đường,Bề mặt,Số làn,Độ cao trung bình (m),Ghi chú độ cao,One way,Tốc độ tối đa
way/623745549,Hẻm 248 Đường số 8,residential,concrete,,,5 samples,,
way/623745551,Hẻm 248/30 Đường số 8,residential,,,,2 samples,,
way/623745553,Hẻm 227 Đường số 8,residential,concrete,,,3 samples,,
way/623745555,Hẻm 266/43 Đường số 8,residential,,,,2 samples,,
way/623745560,Hẻm 294/26 Đường số 8,residential,,,,2 samples,,
way/623745562,Hẻm 326/31 Đường Số 8,residential,,,,8 samples,,
way/623745564,Hẻm 326/38 Đường Số 8,residential,,,,3 samples,,
way/623745565,Hẻm 326/41/2 Đường số 8,residential,,,,2 samples,,
way/623745566,Hẻm 342 Đường số 8,residential,concrete,,,6 samples,,
way/623745570,Hẻm 101 Đường số 1,residential,asphalt,,,6 samples,,
way/623745573,Hẻm 216 Đường số 6,residential,asphalt,,,6 samples,,
way/623745574,Hẻm 73/1 Đường số 1,residential,,,,2 samples,,
way/623745575,Hẻm 45 Đường số 1,residential,,,,9 samples,,
way/623745576,Hẻm 45/14 Đường số 1,residential,,,,2 samples,,
way/623745577,Hẻm 405/46 Thống Nhất,residential,,,,4 samples,,
way/623745578,Không tên,residential,,,,2 samples,,
way/623745579,Không tên,residential,,,,2 samples,,
way/623745580,Hẻm 331 Đường số 8,residential,concrete,,,5 samples,,
way/623745583,Hẻm 267 Đường số 8,residential,concrete,,,4 samples,,
way/623745584,Hẻm 273 Đường số 8,residential,concrete,,,2 samples,,
way/623745585,Hẻm 107 Nguyễn Văn Khối,residential,asphalt,2,,12 samples,,
way/623745586,Hẻm 254/17 Lê Văn Thọ,residential,,,,3 samples,,
way/623745587,Hẻm 78/44 Nguyễn Văn Khối,residential,,,,5 samples,,
way/623745588,Không tên,residential,,,,2 samples,,
way/623745590,Không tên,residential,,,,2 samples,,
way/623745591,Hẻm 84 Đường số 11,residential,asphalt,,,3 samples,,
way/623745593,Hẻm 84/3 Đường số 11,residential,,,,2 samples,,
way/623745595,Hẻm 254/20 Lê Văn Thọ,residential,,,,2 samples,,
way/623745597,Không tên,residential,,,,2 samples,,
way/623745599,Không tên,residential,,,,2 samples,,
way/623765295,Hẻm 78/82 Nguyễn Văn Khối,residential,,,,2 samples,,
way/623765296,Hẻm 223 Đường số 8,residential,asphalt,,,10 samples,,
way/623765297,Hẻm 217/15 Đường số 8,residential,,,,2 samples,,
way/623765298,Hẻm 195 Đường số 8,residential,concrete,,,6 samples,,
way/623765300,Hẻm 133/44 Đường số 8,residential,,,,3 samples,,
way/623765301,Hẻm 133/26 Đường số 8,residential,,,,4 samples,,
way/623765302,Không tên,residential,,,,5 samples,,
way/623765303,Hẻm 78/44/24 Nguyễn Văn Khối,residential,,,,2 samples,,
way/623765304,Hẻm 78/44/32 Nguyễn Văn Khối,residential,,,,2 samples,,
way/623765305,Hẻm 36 Nguyễn Văn Khối,residential,asphalt,,,5 samples,,
way/623765307,Hẻm 26/22 Nguyễn Văn Khối,residential,,,,2 samples,,
way/623765309,Hẻm 78/16/4 Nguyễn Văn Khối,residential,,,,5 samples,,
way/623765310,Hẻm 78/16/2 Nguyễn Văn Khối,residential,,,,5 samples,,
way/623765311,Hẻm 78/20 Nguyễn Văn Khối,residential,,,,2 samples,,
way/623765312,Hẻm 118/7 Đường số 8,residential,,,,2 samples,,
way/623765313,Hẻm 118/3 Đường số 8,residential,,,,5 samples,,
way/623765314,Hẻm 146/13 Đường số 8,residential,,,,2 samples,,
way/623765315,Hẻm 146/24 Đường số 8,residential,,,,4 samples,,
way/623765318,Hẻm 160/2 Đường số 8,residential,,,,2 samples,,
way/623765321,Hẻm 178 Đường số 8,residential,concrete,,,2 samples,,
way/623765322,Hẻm 188 Đường số 8,residential,,,,2 samples,,
way/623765323,Hẻm 188 Đường số 8,residential,,,,3 samples,,
way/623765324,Hẻm 194 Đường số 8,residential,concrete,,,2 samples,,
way/623765325,Không tên,residential,,,,2 samples,,
way/623765326,Hẻm 379 Thống Nhất,residential,,,,5 samples,,
way/623765329,Hẻm 379/12 Thống Nhất,residential,,,,3 samples,,
way/623765330,Hẻm 373/12 Thống Nhất,residential,,,,2 samples,,
way/623765332,Hẻm 373/7 Thống Nhất,residential,,,,5 samples,,
way/623765336,Hẻm 276 Thống Nhất,residential,,,,10 samples,,
way/623765338,Hẻm 317/14 Thống Nhất,residential,,,,2 samples,,
way/623765339,Không tên,residential,,,,2 samples,,
way/623765344,Hẻm 156/23 Lê Văn Thọ,residential,,,,3 samples,,
way/623765346,Hẻm 107/10 Nguyễn Văn Khối,residential,,,,3 samples,,
way/623765347,Hẻm 143/11 Nguyễn Văn Khối,residential,,,,5 samples,,
way/623768977,Hẻm 107/33/24 Nguyễn Văn Khối,residential,,,,3 samples,,
way/623768978,Hẻm 102/45 Lê Văn Thọ,residential,,,,5 samples,,
way/623768981,Hẻm 61/10 Nguyễn Văn Khối,residential,,,,3 samples,,
way/623768983,Hẻm 61/1 Nguyễn Văn Khối,residential,,,,2 samples,,
way/623768985,Hẻm 29/15 Nguyễn Văn Khối,residential,,,,2 samples,,
way/623768986,Hẻm 102 Lê Văn Thọ,residential,asphalt,,,9 samples,,
way/623768987,Hẻm 11/15 Đường số 11,residential,,,,2 samples,,
way/623768988,Hẻm 11/15 Đường số 11,residential,,,,3 samples,,
way/623768989,Hẻm 11/27 Nguyễn Văn Khối,residential,,,,5 samples,,
way/623768991,Hẻm 11/46 Nguyễn Văn Khối,residential,,,,8 samples,,
way/623768992,Hẻm 11/60 Nguyễn Văn Khối,residential,,,,2 samples,,
way/623768993,Hẻm 11/50 Nguyễn Văn Khối,residential,,,,2 samples,,
way/623768994,Hẻm 95 Đường số 8,residential,concrete,,,2 samples,,
way/623968191,Hẻm 16 Đường số 8,residential,concrete,,,3 samples,,
way/623968193,Hẻm 80/10 Đường số 8,residential,,,,2 samples,,
way/623968195,Hẻm 20/56 Đường số 8,residential,,,,2 samples,,
way/623968196,Thống Nhất,secondary,asphalt,1,,5 samples,yes,
way/623968198,Hẻm 317/3 Thống Nhất,residential,,,,3 samples,,
way/623968199,Hẻm 317/37 Thống Nhất,residential,,,,2 samples,,
way/623968200,Hẻm 100 Đường số 8,residential,concrete,,,2 samples,,
way/623968202,Hẻm 40/7 Lê Văn Thọ,residential,,,,3 samples,,
way/623968203,Hẻm 40/8 Lê Văn Thọ,residential,,,,2 samples,,
way/623968204,Hẻm 70/9 Lê Văn Thọ,residential,,,,4 samples,,
way/623968205,Hẻm 70/13 Lê Văn Thọ,residential,,,,4 samples,,
way/623968206,Hẻm 70/15 Lê Văn Thọ,residential,,,,3 samples,,
way/623968207,Không tên,residential,,,,5 samples,,
way/623968208,Hẻm 688/2 Quang Trung,residential,,,,2 samples,,
way/623968209,Hẻm 688/27 Quang Trung,residential,,,,3 samples,,
way/623968210,Hẻm 688/37 Quang Trung,residential,,,,4 samples,,
way/623968211,Hẻm 688/59 Quang Trung,residential,,,,6 samples,,
way/623968212,Hẻm 688/113 Quang Trung,residential,,,,2 samples,,
way/623968213,Hẻm 102/66 Lê Văn Thọ,residential,,,,2 samples,,
way/623968214,Hẻm 688/36 Quang Trung,residential,,,,2 samples,,
way/623968219,Hẻm 638/16 Quang Trung,residential,,,,8 samples,,
way/623968220,Hẻm 656/46 Quang Trung,residential,,,,2 samples,,
way/623968221,Hẻm 102/110 Lê Văn Thọ,residential,,,,2 samples,,
way/623968222,Hẻm 102/136 Lê Văn Thọ,residential,,,,5 samples,,
way/623968224,Hẻm 102/166 Lê Văn Thọ,residential,,,,3 samples,,
way/623968228,Hẻm 618/13/14 Quang Trung,residential,,,,4 samples,,
way/623968229,Hẻm 618/13/8 Quang Trung,residential,,,,5 samples,,
way/623968230,Hẻm 638/34 Quang Trung,residential,,,,5 samples,,
way/623968231,Hẻm 618/60 Quang Trung,residential,,,,2 samples,,
way/623968232,Hẻm 618 Quang Trung,residential,asphalt,,,13 samples,,
way/623968233,Hẻm 618/50 Quang Trung,residential,,,,4 samples,,
way/623968234,Hẻm 618/30 Quang Trung,residential,,,,5 samples,,
way/623968236,Hẻm 656/74/76 Quang Trung,residential,,,,3 samples,,
way/623968237,Hẻm 656/74/98 Quang Trung,residential,,,,4 samples,,
way/623968238,Hẻm 656/74/100 Quang Trung,residential,,,,2 samples,,
way/623968239,Hẻm 656/74/32 Quang Trung,residential,,,,2 samples,,
way/623968240,Hẻm 618/61/56 Quang Trung,residential,,,,2 samples,,
way/623973377,Hẻm 211 Thống Nhất,residential,asphalt,,,8 samples,,
way/623973380,Hẻm 538/11 Quang Trung,residential,,,,8 samples,,
way/623973381,Hẻm 576/33 Quang Trung,residential,,,,2 samples,,
way/623973384,Hẻm 143 Thống Nhất,residential,,,,8 samples,,
way/624171529,Lê Đức Thọ,residential,,,,7 samples,,
way/624171549,Hẻm 1244 Lê Đức Thọ,residential,,,,5 samples,,
way/624225956,Hẻm 1312 Lê Đức Thọ,residential,asphalt,1,,4 samples,,
way/624225996,Hẻm 1124 Lê Đức Thọ,residential,concrete,,,6 samples,,
way/624225997,Hẻm 1124/2 Lê Đức Thọ,residential,,,,4 samples,,
way/624225998,Hẻm 1094 Lê Đức Thọ,residential,asphalt,,,2 samples,,
way/624225999,Hẻm 1094 Lê Đức Thọ,residential,,,,2 samples,,
way/624226000,Hẻm 1094 Lê Đức Thọ,residential,asphalt,,,8 samples,,
way/624226029,Hẻm 1074 Lê Đức Thọ,residential,concrete,,,6 samples,,
way/624226036,Hẻm 1074/2 Lê Đức Thọ,residential,,,,6 samples,,
way/624226038,Hẻm 1008 Lê Đức Thọ,residential,concrete,,,4 samples,,
way/624660607,Hẻm 965 Quang Trung,residential,,,,10 samples,no,
way/624660612,Hẻm 965 Quang Trung,residential,,,,6 samples,no,
way/624660618,Hẻm 965/22 Quang Trung,residential,,,,2 samples,,
way/624660621,Hẻm 965/27 Quang Trung,residential,,,,5 samples,,
way/625104591,Hẻm 285 Phạm Văn Chiêu,residential,,,,4 samples,,
way/625227028,Hẻm 549 Lê Văn Thọ,residential,asphalt,,,9 samples,,
way/625586386,Hẻm 934 Lê Đức Thọ,residential,concrete,1,,3 samples,,
way/625586387,Hẻm 948/2 Lê Đức Thọ,residential,,,,4 samples,,
way/625586389,Hẻm 910 Lê Đức Thọ,residential,asphalt,1,,3 samples,,
way/625586390,Hẻm 862 Lê Đức Thọ,residential,,,,7 samples,,
way/625586391,Hẻm 862 Lê Đức Thọ,residential,,,,12 samples,,
way/625586393,Hẻm 862/113 Lê Đức Thọ,residential,,,,4 samples,,
way/625586395,Hẻm 862/116/3 Lê Đức Thọ,residential,,,,2 samples,,
way/625586398,Hẻm 862/116/6 Lê Đức Thọ,residential,,,,7 samples,,
way/625600185,Hẻm 830 Lê Đức Thọ,residential,asphalt,,,4 samples,,
way/625600187,Hẻm 796/96 Lê Đức Thọ,residential,,,,3 samples,,
way/625600188,Hẻm 796/31 Lê Đức Thọ,residential,,,,3 samples,,
way/625600196,Hẻm 796/184 Lê Đức Thọ,residential,,,,2 samples,,
way/625600197,Hẻm 14/1 Đường số 6,residential,,,,2 samples,,
way/625600200,Hẻm 736/169 Lê Đức Thọ,residential,asphalt,,,2 samples,,
way/625600207,Hẻm 736/109 Lê Đức Thọ,residential,,,,2 samples,,
way/625600209,Hẻm 730/13 Lê Đức Thọ,residential,asphalt,,,4 samples,,
way/625600210,Hẻm 736 Lê Đức Thọ,residential,asphalt,1,,7 samples,,
way/625600212,Hẻm 736/192 Lê Đức Thọ,residential,,,,2 samples,,
way/625600213,Hẻm 688/57/52-54 Lê Đức Thọ,residential,asphalt,,,3 samples,,
way/625600216,Hẻm 730/7 Lê Đức Thọ,residential,asphalt,,,2 samples,,
way/625600217,Đường số 1,residential,asphalt,,,3 samples,,
way/625600218,Hẻm 730/34 Lê Đức Thọ,residential,asphalt,,,4 samples,,
way/625600220,Hẻm 702/72 Lê Đức Thọ,residential,asphalt,,,2 samples,,
way/625600221,Không tên,residential,,,,3 samples,,
way/625600222,Hẻm 702/50 Lê Đức Thọ,residential,,,,6 samples,,
way/625600223,Hẻm 688/57 Lê Đức Thọ,residential,asphalt,,,3 samples,,
way/625600224,Hẻm 688/57 Lê Đức Thọ,residential,asphalt,,,14 samples,,
way/625600225,Hẻm 688/44 Lê Đức Thọ,residential,,,,2 samples,,
way/625600226,Hẻm 616/11 Lê Đức Thọ,residential,asphalt,,,7 samples,,
way/625600227,Hẻm 616 Lê Đức Thọ,residential,asphalt,2,,7 samples,,
way/625600228,Hẻm 616/29 Lê Đức Thọ,residential,concrete,,,6 samples,,
way/625600229,Hẻm 616/39/23 Lê Đức Thọ,residential,,,,3 samples,,
way/625600230,Hẻm 616/39/11 Lê Đức Thọ,residential,,,,5 samples,,
way/625600231,Không tên,residential,asphalt,,,2 samples,,
way/625600232,Hẻm 616 Lê Đức Thọ,residential,asphalt,,,4 samples,,
way/625600234,Hẻm 586 Lê Đức Thọ,residential,asphalt,1,,3 samples,,
way/625775697,Hẻm 202 Đường số 3,residential,asphalt,,,3 samples,,
way/625775698,Hẻm 186 Đường số 3,residential,asphalt,,,3 samples,,
way/625775699,Hẻm 192 Đường số 3,residential,concrete,,,3 samples,,
way/625775700,Hẻm 71/2 Đường số 3,residential,,,,5 samples,,
way/625775701,Hẻm 71/34 Đường số 4,residential,,,,2 samples,,
way/625775702,Hẻm 202 Đường số 3,residential,,,,2 samples,,
way/625775704,Hẻm 109/11 Đường số 4,residential,,,,5 samples,,
way/625775705,Hẻm 109 Đường số 4,residential,concrete,,,3 samples,,
way/625775706,Hẻm 81 Đường số 4,residential,concrete,,,9 samples,,
way/625775707,Hẻm 115 Đường số 4,residential,concrete,,,2 samples,,
way/625775708,Hẻm 109/8 Đường số 4,residential,,,,7 samples,,
way/625775709,Hẻm 123 Đường số 4,residential,concrete,,,2 samples,,
way/625775710,Hẻm 129 Đường số 4,residential,concrete,,,2 samples,,
way/625775711,Hẻm 160 Đường số 4,residential,concrete,,,6 samples,,
way/625775715,Hẻm 418 Lê Văn Thọ,residential,asphalt,,,7 samples,,
way/625775717,Hẻm 488/29 Phạm Văn Chiêu,residential,,,,6 samples,,
way/625775723,Hẻm 518 Lê Văn Thọ,residential,asphalt,,,4 samples,,
way/625775724,Hẻm 518/1 Lê Văn Thọ,residential,,,,2 samples,,
way/625775734,Hẻm 1053 Lê Đức Thọ,residential,asphalt,,,10 samples,,
way/625775735,Hẻm 1075/6 Lê Đức Thọ,residential,,,,2 samples,,
way/625775736,Hẻm 1075/10 Lê Đức Thọ,residential,,,,3 samples,,
way/625775737,Hẻm 1053/1 Lê Đức Thọ,residential,,,,2 samples,,
way/625775738,Hẻm 1053/3 Lê Đức Thọ,residential,,,,2 samples,,
way/625775742,Hẻm 1001 Lê Đức Thọ,residential,asphalt,,,9 samples,,
way/625775743,Hẻm 1053/11 Lê Đức Thọ,residential,,,,3 samples,,
way/625775744,Hẻm 129/14 Đường số 2,residential,,,,5 samples,,
way/625775750,Hẻm 160/17 Đường số 4,residential,,,,2 samples,,
way/625775751,Hẻm 120 Đường số 4,residential,concrete,,,5 samples,,
way/625775752,Hẻm 564/68 Phạm Văn Chiêu,residential,,,,2 samples,,
way/625775753,Hẻm 564/96 Phạm Văn Chiêu,residential,,,,3 samples,,
way/625775754,Hẻm 136/1 Đường số 4,residential,,,,2 samples,,
way/625775755,Hẻm 109 Đường số 2,residential,,,,11 samples,,
way/625775756,Hẻm 564/96/1 Phạm Văn Chiêu,residential,,,,2 samples,,
way/625775757,Hẻm 128 Đường số 4,residential,concrete,,,5 samples,,
way/625775758,Hẻm 120/13 Đường số 4,residential,,,,6 samples,,
way/625775759,Hẻm 120/4 Đường số 4,residential,,,,5 samples,,
way/625775760,Hẻm 88 Đường số 4,residential,concrete,,,3 samples,,
way/625775761,Hẻm 164 Đường số 3,residential,asphalt,,,2 samples,,
way/625775762,Hẻm 120/16 Đường số 4,residential,,,,5 samples,,
way/625775763,Hẻm 148/24 Đường số 3,residential,,,,10 samples,,
way/625775764,Hẻm 148/8 Đường số 3,residential,,,,2 samples,,
way/625775765,Hẻm 134/43 Đường số 3,residential,,,,5 samples,,
way/625775766,Hẻm 134/34 Đường số 3,residential,,,,2 samples,,
way/625775767,Hẻm 134/22 Đường số 4,residential,,,,3 samples,,
way/625775768,Hẻm 114 Đường số 3,residential,asphalt,,,2 samples,,
way/625775769,Hẻm 110/9 Đường số 3,residential,,,,5 samples,,
way/625775770,Hẻm 110 Đường số 3,residential,asphalt,,,6 samples,,
way/625775771,Hẻm 109/28 Đường số 2,residential,,,,4 samples,,
way/625775773,Hẻm 109/29 Đường số 2,residential,,,,4 samples,,
way/625775776,Không tên,residential,,,,2 samples,,
way/625775777,Không tên,residential,,,,2 samples,,
way/625775779,Hẻm 129/51 Đường Số 2,residential,,,,2 samples,,
way/626853999,Hẻm 123 Đường số 2,residential,,,,7 samples,,
way/626854001,Không tên,residential,,,,2 samples,,
way/626854003,Hẻm 117 Đường số 2,residential,,,,7 samples,,
way/626854006,Hẻm 99 Đường Số 2,residential,,,,6 samples,,
way/626854007,Hẻm 65/16 Đường số 2,residential,,,,2 samples,,
way/626854008,Hẻm 65/3 Đường số 2,residential,,,,3 samples,,
way/626854009,Hẻm 47 Đường số 2,residential,,,,4 samples,,
way/626854010,Hẻm 47/5 Đường số 2,residential,,,,3 samples,,
way/626854011,Hẻm 65/11 Đường số 2,residential,,,,3 samples,,
way/626854012,Hẻm 33 Đường số 2,residential,,,,3 samples,,
way/626854013,Hẻm 31 Đường số 2,residential,,,,2 samples,,
way/626854014,Hẻm 23 Đường số 2,residential,,,,4 samples,,
way/626854015,Hẻm 108 Đường số 3,residential,asphalt,,,3 samples,,
way/626854016,Hẻm 108/15 Đường số 3,residential,,,,3 samples,,
way/626854017,Hẻm 108/16 Đường số 3,residential,,,,3 samples,,
way/626854018,Hẻm 535/3 Thống Nhất,residential,,,,3 samples,,
way/626854019,Hẻm 535/19 Thống Nhất,residential,,,,3 samples,,
way/626854020,Hẻm 535/27 Thống Nhất,residential,,,,5 samples,,
way/626854021,Hẻm 535/37 Thống Nhất,residential,,,,3 samples,,
way/626854022,Hẻm 535/59/2 Thống Nhất,residential,,,,3 samples,,
way/626854023,Không tên,residential,,,,2 samples,,
way/626854024,Không tên,residential,,,,3 samples,,
way/626854025,Không tên,residential,,,,2 samples,,
way/626854026,Hẻm 497/74 Thống Nhất,residential,,,,2 samples,,
way/626854027,Không tên,residential,,,,2 samples,,
way/626854028,Hẻm 497/123 Thống Nhất,residential,,,,4 samples,,
way/626854029,Hẻm 497/123 Thống Nhất,residential,,,,2 samples,,
way/626854030,Hẻm 497/97 Thống Nhất,residential,,,,4 samples,,
way/626854031,Không tên,residential,,,,2 samples,,
way/626854035,Hẻm 60 Đường số 2,residential,,,,2 samples,,
way/626854036,Hẻm 477/43 Thống Nhất,residential,,,,8 samples,,
way/626854037,Hẻm 497/39 Thống Nhất,residential,,,,2 samples,,
way/626854038,Hẻm 497/40 Thống Nhất,residential,,,,2 samples,,
way/626854039,Hẻm 497/25 Thống Nhất,residential,,,,4 samples,,
way/626854040,Hẻm 497/25 Thống Nhất,residential,,,,2 samples,,
way/626854041,Hẻm 477/37 Thống Nhất,residential,,,,10 samples,,
way/626854042,Hẻm 477/37 Thống Nhất,residential,,,,2 samples,,
way/626854043,Hẻm 477/27 Thống Nhất,residential,,,,2 samples,,
way/626854044,Hẻm 477/3 Thống Nhất,residential,,,,2 samples,,
way/626854045,Hẻm 477/5 Thống Nhất,residential,,,,3 samples,,
way/626854046,Hẻm 497/25 Thống Nhất,residential,,,,2 samples,,
way/626854047,Hẻm 12 Đường số 1,residential,concrete,,,2 samples,,
way/626854048,Hẻm 34 Đường số 1,residential,asphalt,,,2 samples,,
way/626854049,Hẻm 34 Đường số 1,residential,,,,3 samples,,
way/626854050,Hẻm 48/7 Đường số 1,residential,,,,4 samples,,
way/626854051,Hẻm 48/1 Đường số 1,residential,,,,2 samples,,
way/626854052,Hẻm 70/2 Đường số 1,residential,,,,2 samples,,
way/626854053,Hẻm 76 Đường số 1,residential,concrete,,,3 samples,,
way/626854054,Hẻm 76/11 Đường số 1,residential,,,,2 samples,,
way/626854055,Hẻm 48 Đường số 2,residential,,,,5 samples,,
way/626854056,Hẻm 88/1 Đường số 2,residential,,,,2 samples,,
way/626854057,Hẻm 945/1 Lê Đức Thọ,residential,,,,2 samples,,
way/626854058,Hẻm 152/1 Đường số 2,residential,,,,2 samples,,
way/626854059,Hẻm 945/28 Lê Đức Thọ,residential,,,,3 samples,,
way/626854060,Hẻm 945/28 Lê Đức Thọ,residential,,,,2 samples,,
